Account_ID,Company,Coverage Type,State,Zip Code,3 digit Zip,Species,Age,Breed,Billing,Gender,Deductible,Reimbursement,Annual Limit,Multipolicies,Multipet2,Multipet3,Military,LM Price,Safeco Price,Priority Code
713867,LM,Accident & Illness & Wellness,VA,23455,234,Dog,2,German Shepherd Dog,Monthly,Male,500,0.7,10000,false,false,false,false,75.82,,
713875,LM,Accident & Illness,TX,76689,766,Dog,9,Chihuahua,Monthly,Male,500,0.8,10000,false,false,false,false,56.47,,
713891,LM,Accident & Illness,CA,95642,956,Dog,7,Jack Russell Terrier,Monthly,Male,500,0.8,10000,false,false,false,false,64.65,,
713894,LM,Accident & Illness,IN,46219,All,Dog,4,Boston Terrier,Monthly,Female,500,0.8,10000,false,false,false,false,45.63,,
713947,LM,Accident & Illness,CA,95662,956,Cat,2,Mixed Breed,Monthly,Male,250,0.9,10000,false,false,false,false,39.53,,
713965,LM,Accident & Illness,MA,01843,All,Dog,11,Yorkshire Terrier,Monthly,Female,500,0.8,10000,false,false,false,false,76.42,,
713972,LM,Accident Only,MD,20746,207,Dog,14,Yorkshire Terrier,Monthly,Male,250,0.9,10000,false,false,false,false,27.66,,
714092,LM,Accident & Illness & Wellness,MA,01440,All,Dog,4,Australian Shepherd,Monthly,Female,500,0.8,10000,false,false,false,false,94.61,,
714093,LM,Accident Only,CA,95762,957,Dog,9,Mixed Breed,Monthly,Female,500,0.9,10000,false,true,false,false,25.24,,
714094,LM,Accident Only,CA,95762,957,Dog,9,Mixed Breed,Monthly,Male,500,0.9,10000,false,true,false,false,25.24,,
714170,LM,Accident & Illness & Wellness,GA,30058,300,Dog,3,Bichon Frise,Monthly,Female,500,0.7,5000,true,false,false,false,54.3,,PDLIBERTY
714179,LM,Accident Only,CA,94706,947,Dog,14,Mixed Breed,Monthly,Male,250,0.9,10000,false,false,false,false,36.79,,
714180,LM,Accident & Illness & Wellness,MI,48060,480,Dog,2,"Bulldog, English",Monthly,Male,1000,0.8,10000,true,false,false,true,72.47,,
714215,LM,Accident Only,TX,77901,779,Dog,16,Mixed Breed,Monthly,Male,500,1,10000,true,false,false,false,18.23,,
714393,LM,Accident & Illness & Wellness,VA,22308,223,Dog,7,Yorkshire Terrier,Monthly,Male,500,0.9,10000,false,false,false,false,81,,LMBENEFITHUB
714433,LM,Accident & Illness & Wellness,PA,18062,All,Dog,2,Mixed Breed,Monthly,Female,250,0.9,10000,false,false,false,false,94.44,,
714491,LM,Accident & Illness,MO,64506,All,Dog,2,Siberian Husky,Monthly,Male,500,0.8,10000,false,false,false,false,40.74,,
714536,LM,Accident & Illness & Wellness,NV,89005,890,Dog,2,Mixed Breed,Monthly,Female,500,0.8,10000,false,false,false,false,80.48,,
714609,LM,Accident Only,OK,74106,All,Dog,15,Mixed Breed,Monthly,Male,250,0.7,5000,false,false,false,false,21.6,,
714628,LM,Accident Only,FL,34741,347,Dog,4,Shih Tzu,Monthly,Female,250,0.9,10000,false,false,false,false,29.12,,
714664,LM,Accident & Illness,MA,01938,All,Cat,2,Domestic Short-Haired,Monthly,Female,500,0.8,10000,true,false,false,false,24.68,,
714688,LM,Accident Only,IL,60177,601,Dog,13,Mixed Breed,Monthly,Male,250,0.9,10000,false,true,false,false,32.63,,
714689,LM,Accident Only,IL,60177,601,Dog,13,Mixed Breed,Monthly,Male,250,0.9,10000,false,true,false,false,32.63,,
714776,LM,Accident & Illness & Wellness,NC,28092,All,Cat,5,Domestic Long-Haired,Monthly,Female,500,0.8,10000,false,false,false,false,59.05,,
714845,LM,Accident Only,SC,29678,296,Dog,6,Chihuahua,Monthly,Female,250,1,5000,false,true,false,false,25.92,,
714951,LM,Accident & Illness & Wellness,ME,04358,All,Dog,2,Alaskan Malamute,Monthly,Male,500,0.8,10000,false,false,false,false,75.42,,
714962,LM,Accident & Illness & Wellness,NH,03102,All,Dog,3,Golden Retriever,Monthly,Female,250,0.8,15000,false,false,false,false,83.28,,
715026,LM,Accident & Illness,MA,02150,All,Cat,11,American Short-Haired,Monthly,Female,250,0.8,5000,false,false,false,false,58.47,,
715039,LM,Accident Only,MA,02043,All,Dog,7,Shetland Sheepdog,Monthly,Female,500,0.9,15000,false,false,false,false,28.5,,
715125,LM,Accident & Illness,MD,20832,208,Cat,5,Tabby,Monthly,Male,250,0.8,10000,true,false,false,true,27.38,,
715146,LM,Accident Only,OH,44857,All,Dog,16,Smooth Fox Terrier,Monthly,Male,250,0.7,5000,false,false,false,true,21.55,,
715164,LM,Accident & Illness,TX,77057,770,Dog,2,Pomeranian,Monthly,Female,1000,0.7,10000,false,false,false,false,25.78,,
715184,LM,Accident & Illness,LA,71101,711,Dog,7,Mixed Breed,Monthly,Female,500,0.8,10000,false,true,false,false,40.11,,
715185,LM,Accident & Illness,LA,71101,711,Dog,3,Yorkipoo,Monthly,Male,500,0.8,10000,false,true,false,false,34.32,,
715241,LM,Accident & Illness,PA,19335,All,Dog,8,"Bulldog, French",Monthly,Male,500,0.7,5000,false,false,false,false,53.88,,PLUMBENEFITS
715273,LM,Accident & Illness,CO,80602,806,Dog,11,American Staffordshire Terrier,Monthly,Female,1000,0.7,15000,false,false,false,false,67.25,,
715344,LM,Accident & Illness,CA,90808,908,Dog,2,Dachshund,Monthly,Male,250,0.9,10000,false,false,false,true,53.26,,BENEPLACE
715358,LM,Accident & Illness,VA,22304,223,Dog,4,Spinone Italiano,Monthly,Female,1000,0.8,15000,false,false,false,false,41.69,,
715414,LM,Accident Only,FL,33606,336,Dog,2,Mixed (Large 51-110 Lbs.),Monthly,Male,250,0.9,15000,false,false,false,false,27.7,,TICKETSATWORK
715582,LM,Accident & Illness & Wellness,TX,78414,784,Dog,5,Great Dane,Monthly,Male,500,0.8,10000,false,false,false,false,103.37,,
715625,LM,Accident & Illness,MD,21401,214,Dog,5,Labrador Mix,Monthly,Female,500,0.7,10000,false,false,false,false,48.5,,
715696,LM,Accident Only,FL,32055,320,Cat,3,Turkish Angora,Monthly,Male,250,0.9,5000,false,false,false,false,16.85,,LMBENEFITHUB
715705,LM,Accident & Illness & Wellness,MA,02169,All,Dog,2,Pembroke Welsh Corgi,Monthly,Male,250,0.8,10000,true,false,false,false,90.16,,
715719,LM,Accident & Illness & Wellness,MD,20747,207,Dog,2,Akita,Monthly,Male,250,0.8,5000,true,false,false,true,76.2,,
715723,LM,Accident & Illness & Wellness,GA,30294,302,Dog,5,Doberman Pinscher,Monthly,Female,250,0.8,5000,true,true,false,false,87.37,,
715724,LM,Accident & Illness,GA,30294,302,Dog,5,Doberman Pinscher,Monthly,Male,250,0.8,5000,true,true,false,false,56.97,,
715769,LM,Accident & Illness & Wellness,NH,03087,All,Dog,2,Labrador Retriever,Monthly,Male,250,0.9,10000,false,false,false,false,78.85,,LMLIFEMART
715848,LM,Accident & Illness & Wellness,MA,02062,All,Dog,2,Goldendoodle,Monthly,Male,500,0.9,10000,true,false,false,false,85.91,,
715864,LM,Accident Only,FL,33308,333,Dog,3,Maltese,Monthly,Male,250,0.8,10000,false,false,false,false,37.01,,
715887,LM,Accident & Illness,VA,23226,232,Dog,11,Boston Terrier,Monthly,Male,500,0.9,15000,false,false,false,false,63.81,,LMBENEFITHUB
715902,LM,Accident & Illness,AZ,85050,All,Dog,2,Vizsla,Monthly,Male,500,0.8,10000,true,false,false,false,46.87,,PDLIBERTY
715978,LM,Accident & Illness,TX,75043,750,Dog,10,Shih Tzu,Monthly,Male,500,0.7,10000,false,false,false,false,50.1,,PDLIBERTY
715988,LM,Accident Only,FL,33704,337,Dog,3,Yorkshire Terrier,Monthly,Male,250,0.9,15000,false,false,false,false,63.24,,
716026,LM,Accident & Illness & Wellness,MA,01851,All,Cat,2,Domestic Short-Haired,Monthly,Female,250,0.8,5000,true,false,false,false,52.5,,
716073,LM,Accident & Illness & Wellness,CO,80218,802,Cat,13,Feral,Monthly,Female,500,0.8,10000,true,false,false,false,91.28,,
716126,LM,Accident Only,TN,37347,373,Dog,2,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,17.99,,
716266,LM,Accident & Illness,MO,64055,All,Dog,3,Pembroke Welsh Corgi,Monthly,Female,250,0.9,10000,false,false,false,false,54.61,,PDLIBERTY
716336,LM,Accident Only,MN,55101,551,Dog,2,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,16.19,,LMBENEFITHUB
716432,LM,Accident & Illness & Wellness,GA,30326,303,Dog,2,Havanese,Monthly,Male,500,0.8,10000,false,false,false,false,73.19,,
716452,LM,Accident Only,TN,37042,370,Dog,2,American Staffordshire Terrier,Monthly,Male,500,0.8,10000,false,false,false,true,17.99,,
716474,LM,Accident Only,FL,34695,346,Dog,3,Bull Terrier - Standard,Monthly,Female,250,0.9,10000,false,true,false,false,10.47,,BENEPLACE
716475,LM,Accident Only,FL,34695,346,Dog,3,American Staffordshire Terrier,Monthly,Male,250,0.9,10000,false,true,false,false,10.47,,BENEPLACE
716476,LM,Accident Only,FL,34695,346,Dog,12,Bull Terrier - Standard,Monthly,Male,250,0.9,5000,false,true,false,false,21.72,,BENEPLACE
716673,LM,Accident Only,TX,75070,750,Dog,2,Miniature Schnauzer,Monthly,Female,250,0.9,15000,true,false,false,true,28.2,,
716766,LM,Accident & Illness,UT,84101,All,Cat,2,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,24.17,,
716932,LM,Accident & Illness & Wellness,NH,03044,All,Cat,4,Domestic Short-Haired,Monthly,Male,250,0.9,5000,true,false,false,false,49.16,,
717023,LM,Accident & Illness,PA,19444,All,Dog,2,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,39.83,,
717031,LM,Accident & Illness & Wellness,MA,01108,All,Dog,2,"Bulldog, French",Monthly,Male,250,0.9,15000,true,false,false,false,108.71,,
717156,LM,Accident & Illness,CA,91331,913,Dog,2,American Staffordshire Terrier,Monthly,Male,500,0.9,10000,false,false,false,true,67.75,,
717282,LM,Accident Only,WA,98038,980,Dog,2,Mixed (Toy 0-10 Lbs) X,Monthly,Female,1000,0.9,15000,false,false,false,false,33.36,,PDLIBERTY
717316,LM,Accident & Illness & Wellness,LA,71302,713,Dog,2,Yorkshire Terrier,Monthly,Male,250,1,5000,false,false,false,true,68.74,,
717339,LM,Accident Only,CA,95691,956,Cat,2,Oriental Short- Haired,Monthly,Male,1000,0.9,15000,false,false,false,false,8.73,,
717354,LM,Accident & Illness,CA,90501,905,Dog,2,German Shepherd Dog,Monthly,Male,1000,0.9,10000,false,false,false,false,35.49,,
717376,LM,Accident & Illness & Wellness,MI,49423,494,Dog,3,Mixed Breed,Monthly,Male,500,0.9,10000,false,false,false,false,100.95,,
717389,LM,Accident & Illness & Wellness,VA,22152,221,Dog,2,Dutch Shepherd,Monthly,Male,250,0.9,10000,false,false,false,false,90.59,,WORKINGADVANTAGE
717392,LM,Accident & Illness,MA,01803,All,Dog,2,"Bulldog, French",Monthly,Male,1000,0.9,15000,false,false,false,false,47.3,,
717416,LM,Accident & Illness,MD,21901,219,Dog,2,American Staffordshire Terrier,Monthly,Female,500,0.8,10000,false,false,false,false,45.82,,
717457,LM,Accident & Illness & Wellness,MA,01887,All,Dog,2,Labrador Mix,Monthly,Male,250,0.9,10000,true,false,false,false,80.17,,LMBENEFITHUB
717476,LM,Accident & Illness,OH,44070,All,Dog,2,Newfoundland,Monthly,Female,250,0.8,5000,false,false,false,false,67.48,,
717564,LM,Accident Only,FL,33527,335,Dog,2,All Other (Large 51-110 Lbs.),Monthly,Female,500,0.8,10000,false,false,false,false,27.23,,
717641,LM,Accident & Illness & Wellness,MA,01970,All,Dog,2,Mixed Breed,Monthly,Female,1000,0.7,10000,true,false,false,false,59.77,,
717706,LM,Accident & Illness,TX,77363,773,Dog,10,Shih-Poo,Monthly,Female,500,0.8,15000,false,false,false,false,50.71,,
717780,LM,Accident & Illness,CA,94509,945,Dog,2,Doberman Pinscher,Monthly,Male,250,0.8,10000,true,true,false,false,63.42,,
717781,LM,Accident & Illness,CA,94509,945,Dog,2,Doberman Pinscher,Monthly,Male,250,0.8,10000,true,true,false,false,63.42,,
717923,LM,Accident Only,KY,40504,All,Dog,15,Rat Terrier,Monthly,Female,500,0.8,10000,false,false,false,false,23.21,,
718235,LM,Accident & Illness,ME,04416,All,Cat,3,Calico,Monthly,Female,250,0.9,10000,true,false,false,false,27.97,,
718276,LM,Accident & Illness & Wellness,GA,30907,309,Dog,5,Mixed Breed,Monthly,Male,250,0.8,10000,false,true,false,false,71.72,,BENEPLACE
718277,LM,Accident & Illness & Wellness,GA,30907,309,Cat,3,Domestic Long-Haired,Monthly,Female,250,0.8,10000,false,true,false,false,45.48,,BENEPLACE
718312,LM,Accident Only,VA,23106,231,Dog,4,Yorkshire Terrier,Monthly,Male,250,0.8,5000,false,false,false,false,19.43,,
718363,LM,Accident Only,NV,89502,895,Dog,2,Mixed Breed,Monthly,Female,500,0.8,10000,false,false,false,false,21.09,,
718419,LM,Accident & Illness & Wellness,MA,02492,All,Dog,9,West Highland White Terrier,Monthly,Male,500,0.8,10000,false,false,false,false,87.35,,Perkspot
718533,LM,Accident & Illness & Wellness,NV,89107,891,Dog,7,Mixed Breed,Monthly,Female,250,0.9,10000,false,false,false,false,94.58,,LMBENEFITHUB
718679,LM,Accident Only,UT,84041,All,Dog,2,Mixed Breed,Monthly,Female,250,0.9,5000,false,false,false,false,27.84,,
718754,LM,Accident & Illness,NH,03820,All,Dog,2,"Poodle, Standard",Monthly,Female,500,0.9,15000,false,false,false,false,48.83,,
718824,LM,Accident Only,FL,33069,330,Dog,2,Pit Bull-American,Monthly,Male,500,0.8,10000,false,false,false,false,25.38,,
718915,LM,Accident & Illness,TX,78729,787,Dog,2,Weimaraner,Monthly,Female,500,0.9,15000,false,false,false,false,39.01,,BENEPLACE
718957,LM,Accident & Illness & Wellness,TX,78259,782,Dog,2,Labradoodle,Monthly,Male,250,0.9,15000,false,false,false,false,77.98,,Perkspot
718978,LM,Accident & Illness & Wellness,MA,01453,All,Dog,2,Labradoodle,Monthly,Female,250,0.9,5000,false,false,false,false,93.75,,Perkspot
719118,LM,Accident & Illness & Wellness,MD,21044,210,Dog,12,Australian Cattle Dog,Monthly,Male,500,0.8,10000,false,false,false,false,117.62,,
719119,LM,Accident Only,NC,28173,All,Dog,17,"Poodle, Toy",Monthly,Male,250,0.8,10000,false,false,false,false,27.41,,
719202,LM,Accident & Illness,MA,01915,All,Dog,1,"Bulldog, French",Monthly,Female,500,0.9,5000,false,false,false,true,49.71,,BENEPLACE
719488,LM,Accident Only,FL,32063,320,Dog,1,Labradoodle,Monthly,Male,250,0.9,15000,false,true,false,true,34.2,,
719489,LM,Accident Only,FL,32063,320,Dog,3,Morkie,Monthly,Male,250,0.9,15000,false,true,false,true,16.72,,
719490,LM,Accident Only,FL,32063,320,Dog,7,Mixed (Small 11-30 Lbs.),Monthly,Female,250,0.9,15000,false,true,false,true,20.18,,
719491,LM,Accident Only,FL,32063,320,Dog,6,Shih Tzu,Monthly,Female,250,0.9,15000,false,true,false,true,22.31,,
719509,LM,Accident & Illness & Wellness,MI,48141,481,Dog,2,Alaskan Malamute,Monthly,Female,500,0.8,10000,false,false,false,false,95.33,,
719565,LM,Accident & Illness,VA,23230,232,Dog,1,Goldendoodle,Monthly,Female,500,0.8,10000,true,false,false,false,39.59,,
719699,LM,Accident & Illness,IL,60613,606,Cat,2,Domestic Short-Haired,Monthly,Female,500,0.8,10000,true,false,false,false,27.78,,
719713,LM,Accident Only,DC,20020,All,Dog,14,Toy Fox Terrier,Monthly,Male,500,0.8,10000,true,false,false,false,20.87,,
719735,LM,Accident & Illness & Wellness,WI,53406,534,Dog,1,Golden Retriever,Monthly,Male,250,0.9,10000,true,false,false,false,108.94,,
719773,LM,Accident & Illness,TX,75036,750,Dog,2,Cane Corso,Monthly,Male,500,0.9,15000,false,false,false,false,69.7,,
719811,LM,Accident Only,MI,49783,497,Dog,1,St. Bernard,Monthly,Female,250,0.7,5000,true,false,false,false,19.44,,
719832,LM,Accident & Illness & Wellness,PA,15106,All,Dog,1,Yorkshire Terrier,Monthly,Male,500,0.8,10000,true,false,false,false,74.48,,
719891,LM,Accident & Illness,PA,18960,All,Dog,1,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,41.93,,
719933,LM,Accident Only,OH,43609,All,Cat,18,American Long-Haired,Monthly,Male,250,0.9,10000,true,false,false,false,13.68,,
719945,LM,Accident & Illness,TN,37091,370,Dog,1,German Shepherd Dog,Monthly,Female,250,0.9,10000,false,false,false,false,59.8,,
719964,LM,Accident & Illness,IL,60462,604,Dog,1,Golden Retriever,Monthly,Male,500,0.8,10000,true,false,false,false,51.22,,
720017,LM,Accident & Illness & Wellness,TX,77382,773,Dog,1,Mixed Breed,Monthly,Female,500,0.9,10000,true,false,false,false,67.27,,
720056,LM,Accident & Illness,CA,94043,940,Dog,2,Labrador Retriever,Monthly,Male,1000,0.9,5000,false,false,false,false,37.54,,Perkspot
720120,LM,Accident Only,KY,40175,All,Dog,2,Belgian Malinois,Monthly,Male,250,0.9,10000,true,true,false,false,27.59,,
720121,LM,Accident Only,KY,40175,All,Dog,2,German Shepherd Dog,Monthly,Male,250,0.8,10000,true,true,false,false,24.84,,
720264,LM,Accident Only,MO,63042,All,Dog,1,American Staffordshire Terrier,Monthly,Male,500,0.8,5000,false,false,false,false,13.9,,TICKETSATWORK
720274,LM,Accident Only,KY,40175,All,Dog,1,Beagle,Monthly,Male,250,0.9,15000,true,false,false,false,32.32,,
720311,LM,Accident & Illness & Wellness,CA,93065,930,Dog,2,Labradoodle,Monthly,Male,500,0.9,5000,false,false,false,false,82.53,,TICKETSATWORK
720318,LM,Accident Only,FL,32837,328,Dog,9,Golden Retriever,Monthly,Male,500,0.8,10000,false,true,false,false,58.9,,TICKETSATWORK
720319,LM,Accident Only,FL,32837,328,Dog,8,Goldendoodle,Monthly,Male,500,0.8,10000,false,true,false,false,52.9,,TICKETSATWORK
720356,LM,Accident & Illness,NH,03060,All,Dog,1,Rat Terrier,Monthly,Female,250,0.9,15000,false,false,false,false,57.38,,
720430,LM,Accident Only,OR,97401,974,Cat,5,Domestic Short-Haired,Monthly,Female,250,0.9,10000,false,false,false,false,15.86,,
720489,LM,Accident Only,PA,19446,All,Dog,4,"Poodle, Standard",Monthly,Male,250,0.9,10000,false,false,false,false,27.66,,
720733,LM,Accident Only,FL,33141,331,Dog,6,Staffordshire Bull Terrier,Monthly,Male,1000,0.9,15000,false,false,false,false,62.07,,
720771,LM,Accident & Illness,MA,02131,All,Dog,1,Labrador Mix,Monthly,Male,250,0.9,5000,true,false,false,false,60.14,,
720806,LM,Accident & Illness,MD,21231,212,Dog,9,Mixed Breed,Monthly,Female,1000,0.8,10000,false,false,false,false,40.51,,BENEPLACE
720811,LM,Accident & Illness,MA,01453,All,Dog,1,Mixed Breed,Monthly,Female,500,0.9,10000,true,false,false,false,49.16,,
720816,LM,Accident & Illness & Wellness,AL,36804,All,Dog,10,Mixed Breed,Monthly,Female,250,0.8,10000,false,false,false,true,133.64,,
720837,LM,Accident & Illness & Wellness,OH,43021,All,Dog,4,Mixed Breed,Monthly,Male,250,0.9,10000,false,false,false,false,102.88,,
720935,LM,Accident & Illness,VA,23860,238,Dog,3,Mixed Breed,Monthly,Male,250,0.7,5000,false,false,false,false,42.29,,
720941,LM,Accident & Illness,VA,23322,233,Dog,3,Doberman Pinscher,Monthly,Male,250,0.8,10000,false,false,false,false,56.26,,
720990,LM,Accident Only,WA,98204,982,Dog,4,Mixed (Medium 31-50 Lbs.) X,Monthly,Female,250,0.8,5000,false,false,false,false,30.89,,LMBENEFITHUB
721067,LM,Accident & Illness,CA,95608,956,Dog,5,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,54.84,,sacramentostatealumni
721087,LM,Accident Only,CA,95631,956,Dog,1,Labrador Retriever,Monthly,Male,500,0.8,10000,false,false,false,false,21.53,,sacramentostatealumni
721167,LM,Accident & Illness,NC,27106,All,Dog,1,Great Dane,Monthly,Male,500,0.9,10000,true,false,false,false,59.18,,
721286,LM,Accident & Illness,VA,22942,229,Cat,14,Mixed Breed,Monthly,Female,500,0.8,10000,false,false,false,false,49.66,,
721352,LM,Accident Only,FL,33760,337,Dog,1,French Bulldog,Monthly,Female,500,0.8,5000,false,false,false,false,19.5,,
721380,LM,Accident & Illness,PA,19145,All,Dog,2,American Staffordshire Terrier,Monthly,Female,500,0.8,5000,true,false,false,false,41.77,,
721505,LM,Accident Only,SC,29532,295,Dog,14,Yorkshire Terrier,Monthly,Male,500,0.8,10000,false,true,false,false,24.52,,
721506,LM,Accident & Illness & Wellness,SC,29532,295,Dog,1,American Staffordshire Terrier,Monthly,Male,500,0.8,10000,false,true,false,false,78.39,,
721516,LM,Accident & Illness & Wellness,CA,95125,951,Dog,1,Golden Retriever,Monthly,Female,500,0.8,10000,false,false,false,false,91.21,,
721530,LM,Accident & Illness,CA,95118,951,Dog,1,Labrador Retriever,Monthly,Female,250,0.9,10000,false,false,false,false,68.28,,BENEPLACE
721561,LM,Accident & Illness & Wellness,PA,19135,All,Dog,2,Belgian Malinois,Monthly,Male,250,0.9,10000,true,false,false,false,84.92,,
721580,LM,Accident Only,FL,33556,335,Dog,3,Bulldog - French,Monthly,Male,250,0.9,15000,false,false,false,false,53.94,,
721702,LM,Accident & Illness & Wellness,AZ,85014,All,Cat,2,Sphynx,Monthly,Male,250,0.9,15000,false,false,false,true,69.43,,
721715,LM,Accident & Illness,MA,02780,All,Dog,1,Rottweiler,Monthly,Female,500,0.8,10000,false,false,false,true,58.69,,
721722,LM,Accident & Illness & Wellness,CA,92507,925,Dog,1,"Bulldog, American",Monthly,Male,500,0.8,10000,false,false,false,false,85.88,,
721810,LM,Accident & Illness & Wellness,TX,78233,782,Cat,1,Tabby,Monthly,Male,500,0.9,15000,false,false,false,true,48.69,,LMBENEFITHUB
721836,LM,Accident & Illness & Wellness,PA,19440,All,Dog,5,Mixed Breed,Monthly,Male,1000,0.9,15000,false,false,false,false,67.93,,
721852,LM,Accident Only,PA,15108,All,Dog,1,Goldendoodle,Monthly,Male,1000,0.9,10000,true,false,false,false,14.65,,
